Hash,Word,Count,AmazonPositive,AmazonNegative,IMDBPositive,IMDBNegative,YelpPositive,YelpNegative
b7d1c96752ab69a6ca5a2426a5b6b317,appetite,2,0,0,0,0,0,-2
b7e164b34ff76b1cda93a058604190da,resolution,5,0,-5,0,0,0,0
b7f8f342d75c02699b7873f497f4251c,desserts,6,0,0,0,0,4,-2
b807023f87e63b8ada92f79f546ff9cc,so,340,55,-33,56,-64,70,-62
b80bb7740288fda1f201890375a60c8f,id,30,2,-6,4,-8,6,-4
b81dd45e6a3e12c5f231f00cb988f858,intense,2,0,0,2,0,0,0
b81e8b0fa7e7c47ed27bae5582dba0e4,according,2,2,0,0,0,0,0
b8284650440a8e32b5189e1bcb3e94d8,yet,23,5,-2,10,0,2,-4
b82c91e2103d0a495c099f0a12f66363,fact,24,2,0,8,-6,6,-2
b83a886a5c437ccd9ac15473fd6f1788,mail,2,0,-2,0,0,0,0
b86227f4474b57ae77fad6f54231ef2a,simplifying,2,0,0,0,-2,0,0
b871e16da9677df91334c100f339834f,bloddy,2,0,0,0,0,2,0
b874db6846b577435f0388c65001b7f6,talents,2,0,0,2,0,0,0
b891b62ab9be7813b9c97aec94a62fff,wire,2,0,0,0,0,0,-2
b89749505e144b564adfe3ea8fc394aa,raspberry,2,0,0,0,0,2,0
b8a9f715dbb64fd5c56e7783c6820a61,two,74,13,-19,16,-10,6,-10
b8d794c48196d514010ce2c2269b4102,macbeth,4,0,0,4,0,0,0
b8e7be5dfa2ce0714d21dcfc7d72382c,mary,2,0,0,0,0,0,-2
b901f3f8171e50402bdbfd5d6ac28388,reenactments,2,0,0,0,-2,0,0
b9361276e142f306ab7c98020de7b8cc,thorn,2,0,-2,0,0,0,0
b93db188572fc4d76cce5660f3823b0a,mean,10,0,0,0,-8,0,-2
b946a84bf889cc250531332b85fd6544,plants,2,0,0,0,-2,0,0
b95677216e439d96ec4fba1240a3c1f8,voice,18,10,-6,0,-2,0,0
b968fe9114262b354f14abc84b64fc0b,combination,7,3,0,0,0,2,-2
b96ba508e3690f5168e4b0e68b15b178,touch,8,0,-2,2,0,4,0
b971be0e2e7176b90d5501eca32a0226,into,61,10,-13,16,-18,0,-4
b9886263240032a20bac1657f2418251,puzzlesolving,2,0,0,2,0,0,0
b98b3dfbd27e710e6c3ceeae58770b52,units,2,0,-2,0,0,0,0
b99b73728d3501183fecac63b8203582,portions,10,0,0,0,0,6,-4
b9b83bad6bd2b4f7c40109304cf580e1,expert,2,0,0,0,-2,0,0
b9b9303bdf3693a9876b128e44789fb9,cheaply,4,0,-2,0,-2,0,0
b9b9e36c1a5d1be22158df398f2e29b8,decision,9,4,-3,0,0,2,0
b9bb7e7b00a4ba1e0d15fa8b2485d8c4,telephone,4,0,-2,2,0,0,0
b9bcfde5f94a83f01cc6da08c9b43115,upway,2,0,0,0,0,2,0
b9c8ae6e7152dbe90ab4891f6244ca7b,accommodations,2,0,0,0,0,2,0
b9ce034e17107bdae1cc3c6140f61aa8,expectations,7,0,-3,2,0,2,0
b9d314234237a33b6c212d4c9d58b567,vocal,2,0,0,2,0,0,0
b9eeb3b4e563341ab4dcb7bebd1e0783,promptly,4,2,0,0,0,2,0
b9f4c1cc743af7b09673ba380390d2f1,given,16,2,-4,6,0,0,-4
b9f79232897a0b69c49fd34c2c75d204,periods,2,2,0,0,0,0,0
ba001792c0a731f518e03952bc3df2f8,aluminum,2,2,0,0,0,0,0
ba08853dd62a1b1d7cbf6ca8a1b4a14b,crust,4,0,0,0,0,0,-4
ba0a6ddd94c73698a3658f92ac222f8a,english,4,0,0,0,-2,0,-2
ba1a882375a23130decc0342420c6860,blush,2,0,0,0,-2,0,0
ba24e2a0ac83f1c622873dcf7a50ec40,shameful,2,0,0,0,-2,0,0
ba5708550157f6f4d1b08d9d59fc8a9d,bulky,3,3,0,0,0,0,0
ba6d7b2b45bdbd44e360e77d47bc6f1b,breeders,2,0,0,0,-2,0,0
ba70ae925e3f17740e212adb19f0f8f9,chilly,4,0,0,0,-4,0,0
ba7830c6c0beaca54d8dca32b2a20c93,proudly,2,0,0,2,0,0,0
ba9733a0eda66fae6240a9ac7c30e53a,loosely,2,0,0,0,-2,0,0
ba9bf05693b9fa202d922dd43a08f281,youtube,2,0,0,0,-2,0,0
baa732bd849b35f0578ce345d9c3d769,cailles,2,0,0,2,0,0,0
baacb61489570a3923c7a38206848d2d,afraid,4,0,0,4,0,0,0
bab4ff04cc14af66e4d42c85f888cfe6,leaf,2,0,-2,0,0,0,0
baba327d241746ee0829e7e88117d4d5,jay,2,0,0,2,0,0,0
babd2925f9a5fe57586bd10374bdecc6,chinese,8,0,-4,0,0,4,0
bad841dbbeb7132a68b2c649f4a7b875,taken,2,0,0,2,0,0,0
badfaa55a6aa3e2fc2e1a9a0ea35661d,mentioned,2,0,-2,0,0,0,0
bae60998ffe4923b131e3d6e4c19993e,bad,199,0,-29,6,-128,0,-36
baeda0b56108999479a7cacd72437783,luvs,2,0,0,0,-2,0,0
bafa85e66bc0918f54db31f1fb9018f3,brigand,2,0,0,2,0,0,0
bafd55234a78f6d974b4a562d0406f12,disappointed,73,0,-23,2,-10,10,-28
bb110a454fadd9b811fcb54b061619c9,imagine,7,0,-3,0,-2,0,-2
bb2b21ef7774df8687ff02b0284505c6,includes,2,0,0,0,-2,0,0
bb302c9b5204d593ba3657055842a5fb,plane,2,0,0,2,0,0,0
bb40f3a9073f5ed233b18953d69ff1f1,parties,2,0,0,0,0,0,-2
bb4694a26a39df7501f8bb8cbdd13e38,wife,14,6,-2,0,0,2,-4
bb48ac3bbf2ef4a3583948dcc58dc211,quaid,2,0,0,2,0,0,0
bb7409e82cb01b88edc816a6b2f3ec7d,necklace,2,0,0,0,-2,0,0
bb7dcf6e8a0c1005d2be54f005e9ff8f,craving,2,0,0,0,0,2,0
bb84c51acee908a6bed98ed17c6c3504,crocdodile,2,0,0,2,0,0,0
bb98c7c6f1d1b85cce0c92efe2fa97b5,thumper,2,0,0,0,-2,0,0
bba63abce25e43b4d8d2b074750ebee4,lunch,18,0,0,0,0,6,-12
bbb576d8772daae84f96dc05b804984d,gere,2,0,0,0,-2,0,0
bbb8cbb9e5a1feb2654d026b941dce19,extensive,2,0,0,0,0,2,0
bbc1cf3c0aafbbcc50532a2251edf856,needshandsfree,2,2,0,0,0,0,0
bbe23d9062612fc7a2fd5387df702025,designs,2,0,-2,0,0,0,0
bbf4cf5c9c38f3b3c0ff13f0216cd275,bitches,2,0,0,0,0,0,-2
bbf596244f30f83f4cde950bb52438c9,underservices,2,0,0,0,0,0,-2
bc13e533f78f5ab4ccbc8bdb0fa46709,woo,2,0,0,0,-2,0,0
bc180dbc583491c00f8a1cd134f7517b,london,2,0,0,2,0,0,0
bc4150d023d3255136db671d61ac93f2,styles,3,3,0,0,0,0,0
bc4e6acc155b4c131ff6ade50257f87b,prettier,2,2,0,0,0,0,0
bc500dd033a84b00ffd9f81a8a9d5372,during,22,2,-2,6,-2,6,-4
bc54f4d60f1cec0f9a6cb70e13f2127a,pc,7,7,0,0,0,0,0
bc64132cd0eddcaf265b2752296a70ea,boiling,2,0,0,2,0,0,0
bc6bee4eecb7ad250cd0b5ef7e1387d3,4s,2,0,-2,0,0,0,0
bc7b36fe4d2924e49800d9b3dc4a325c,fs,2,0,0,0,0,2,0
bc7b8cfb71acc56cbbd3e67cc37270f0,chargelife,2,2,0,0,0,0,0
bc8b79025e4595298669fd21da814941,dislike,4,0,0,0,-4,0,0
bc9d4abb3e798f75c422142568cc9457,feisty,2,0,0,2,0,0,0
bca768b62777668302dc482b56d5bdb2,maintains,2,2,0,0,0,0,0
bcb2750ff6f20411b7e305760985726d,buffalo,2,0,0,2,0,0,0
bcbf4d67f34365b2658b63de6db82638,instant,2,0,0,2,0,0,0
bce1c9ffaf9d636a55ad1e0b5d704053,apart,6,2,0,2,0,0,-2
bcedc450f8481e89b1445069acdc3dd9,wow,12,4,0,0,-2,6,0
bd1299f840c75e6a93614b8eb18aaf24,thoughtprovoking,2,0,0,2,0,0,0
bd1759435323636dc40350420fa811d3,ngage,2,0,-2,0,0,0,0
bd17d6a062b2bfbeb72bb7eda0733490,bougth,2,0,-2,0,0,0,0
bd1d7b0809e4b4ee9ca307aa5308ea6f,mom,4,0,0,0,0,2,-2
bd273e238dc03056fff93c0e1e8de576,beauty,2,0,0,0,0,2,0
bd3064a59c184a13931aac611afed251,baxendale,2,0,0,2,0,0,0
bd4c4ea1b44a8ff2afa18dfd261ec2c8,these,67,27,-14,2,-14,4,-6
bd5780ba9852e6f91a7a34266b23a823,thrillerhorror,2,0,0,0,-2,0,0
bd589331b99367c8db92ab7ffaecc30b,crab,4,0,0,0,0,0,-4
bd5af1f610a12434c9128e4a399cef8a,bank,2,0,0,0,0,2,0
bd638b36d2814f488c1497cfe49eceea,privileged,2,0,0,0,0,0,-2
bd7b91003e054f2b8bd025d04360419a,fixes,2,2,0,0,0,0,0
bd9e271cd64162d2f62e561f55e411fb,laughs,2,0,0,2,0,0,0
bda9643ac6601722a28f238714274da4,red,8,2,-2,0,0,2,-2
bdaad4ef9f144737cfc91b47d623cb5d,worldweariness,2,0,0,2,0,0,0
bdb8226fe4b0eb3a1193031327061e52,redeeming,6,0,0,0,-4,2,0
bdba48cb06b052d38cae49799c98ec9c,compliments,4,2,0,0,0,2,0
bdbd6db1d8cc09a957e86180fda9442a,film,310,0,0,196,-114,0,0
bdd166af3a63f7be696dd17a218a6ffb,raw,2,0,0,2,0,0,0
bdd56d0008381c18793bdf2d9fbe62d8,goesthe,2,0,-2,0,0,0,0
bdda56c44653b5554f859480ab534833,patron,2,0,0,0,0,0,-2
bdf2644a318f355e3bc4e27f6d07c825,prone,2,0,0,2,0,0,0
bdfe6330433263efd8153417ccd941ef,inconsistencies,2,0,0,0,-2,0,0
be121740bf988b2225a313fa1f107ca1,awesome,40,10,0,6,0,24,0
be1ab1632e4285edc3733b142935c60b,like,249,38,-25,42,-52,34,-58
be2bb77e0e1f927dcb4c2b2c254e1468,drain,6,0,-6,0,0,0,0
be4c4a6b9b802376e49105391107da96,carpaccio,2,0,0,0,0,2,0
be59aa60c05d6a680143e6c19cb1ae0a,drained,2,0,-2,0,0,0,0
be5d5d37542d75f93a87094459f76678,and,2307,410,-259,518,-342,444,-334
be603ace47b0088d4170d9dc34f4fdef,backed,2,0,0,0,-2,0,0
be6601e0439c8f7e32e545c04aae24c7,collective,2,0,0,2,0,0,0
be68582f77aecadc0389a785aefd64e9,friendly,56,2,-2,0,0,46,-6
be70aabd5ebb9252752088ca59427cf0,girlfriends,2,0,0,0,0,0,-2
be74bdb23a31026cbdb7fd2708af8abc,dickens,2,0,0,2,0,0,0
be7565962bbd3138e53d782064502ca3,flicks,2,0,0,0,-2,0,0
be7aa50536ff3531af372b94b16316df,dinners,2,0,0,0,0,2,0
be8d20db5812b6067aa07d8ece26a5e7,handset,2,2,0,0,0,0,0
be9bd32df53512c2246361c712a26051,costs,13,2,-3,0,-8,0,0
bea1b301e074663a539932a9f6ac7056,soooo,4,0,0,0,0,4,0
bea79186fd7af2da67e59b4b15df5a26,daily,2,0,0,0,0,2,0
beb7f7a395dc21ad97425bbc061afbaf,sole,2,0,0,2,0,0,0
bec670e5a55424d840db8636ecc28828,story,56,0,0,24,-32,0,0
beef17980a85a2417ddea3924a3c7cda,humour,4,0,0,4,0,0,0
bef99584217af744e404ed44a33af589,series,19,2,-3,8,-6,0,0
befdb61f29fafe2fa668659fc8058f54,pushed,2,0,-2,0,0,0,0
bf0b130004f7942e3197451db4a1c330,seeing,14,0,0,10,-4,0,0
bf151792f1c418816c8faa34a0078566,explorations,2,0,0,2,0,0,0
bf1bac83fb72069c93b3e1f63d41251c,screens,2,0,-2,0,0,0,0
bf2ec84ec0062c9be972bc43a7ad4d96,ryans,4,0,0,2,0,0,-2
bf2ff2ed3c83c3c5ce510c4666f6fb0d,mercy,4,0,0,0,-4,0,0
bf3c4c190f6f09de6d799428a0236021,ringer,2,2,0,0,0,0,0
bf41b11871b13b977f9f49d169343cf2,condiment,2,0,0,0,0,2,0
bf548c326c232ee4906c5e84f9dd5808,breaking,4,0,-4,0,0,0,0
bf5b17fac5c60d745a593b5920372235,effect,6,2,-2,2,0,0,0
bf5f3461956c8f4ab9d7c0877c1505ad,uploaded,2,0,0,0,0,0,-2
bf639b5f1e04d96a46c01011d3212449,writers,2,0,0,2,0,0,0
bf67e616b443dfa49dcf7b1765a5f351,falsely,2,0,0,0,-2,0,0
bf779e0933a882808585d19455cd7937,charlie,2,0,0,2,0,0,0
bf7b83f5e1b17616ccf3e2af66e54e47,matter,4,0,0,4,0,0,0
bf96e66e5deb7434f03412d942c73303,evidently,2,0,0,0,-2,0,0
bfa99df33b137bc8fb5f5407d7e58da8,bye,4,0,0,0,0,0,-4
bfeb567369bddd7849edf4af94a08fe0,pgrated,2,0,0,0,-2,0,0
c00f0c4675b91fb8b918e4079a0b1bac,standard,4,0,-2,0,0,0,-2
c01a2057ed2e71970b125e72ae2f1311,stomach,6,0,0,0,0,0,-6
c02001226d9e23deedf74811d955eda1,restocking,2,0,-2,0,0,0,0
c03ef18feb1826d59970b9d53983abc0,celebrity,2,0,0,2,0,0,0
c047bc59f51f52bfe702fd93ae105aa7,generous,6,0,0,0,0,6,0
c04bb99e880b1c7839cdebe27f49e2e9,excruciatingly,2,0,0,0,-2,0,0
c04cd38aeb30f3ad1f8ab4e64a0ded7b,am,70,24,-16,4,-14,4,-8
c05f6c233521207f6fe311afef550c3c,performance,33,4,-5,22,-2,0,0
c0617d9409c81311721089f4f4a7b83c,scenes,38,0,0,14,-24,0,0
c06924df8f6a6a11232e3ae804ce2bb3,procedures,2,0,-2,0,0,0,0
c0759f2416498708841e7975566360ce,fourth,2,0,-2,0,0,0,0
c07925943917d17397a704e4a3632ff2,stuffed,4,0,0,0,0,4,0
c097118a6d4d5bf6217c84656f571a8b,pleasant,8,0,0,0,-2,4,-2
c0b535f8fa3ed58a556c82bd048170f2,bellucci,2,0,0,2,0,0,0
c0bb722d28c628d3066cc2264dcc7c87,hurt,4,0,-2,0,-2,0,0
c0c1a659a8cba9e30cf25e7f66ba6b38,commercials,3,0,-3,0,0,0,0
c0c5db55407ba20120a9074cfdc43634,cheapy,2,2,0,0,0,0,0
c0c7c76d30bd3dcaefc96f40275bdc0a,50,6,2,-2,2,0,0,0
c0ca5324e06afa567f7d5ad10a592576,needed,14,4,-2,2,-2,0,-4
c0cef1755aa8e8aa9269079bc6ff043c,affected,2,0,0,2,0,0,0
c0cf9cefad7360f111ed316d84679585,wouldbe,2,0,0,2,0,0,0
c0db7d4e3cbad2b18c767c659f448a11,able,8,6,-2,0,0,0,0
c0e34cbf057062549f3a31a4418c9958,posted,2,2,0,0,0,0,0
c10be958781a5b9662f3b8ac4625e314,unreal,2,0,0,0,0,2,0
c11e251139a6f3e0b97450a5ce1b76df,fliptop,2,0,-2,0,0,0,0
c13d88cb4cb02003daedb8a84e5d272a,stuff,10,2,-2,2,0,4,0
c1467d93c32e826b8d6282fc91bbd0d1,overwhelmed,4,0,0,0,0,2,-2
c1511a6ca7e49bc09cc94bd73209575c,anyways,2,0,0,0,0,0,-2
c158b33d64e5bf549328f8d8c8332fac,helpful,19,6,-5,0,0,4,-4
c168a2bc673be90e75392d921959237c,forget,10,0,-6,4,0,0,0
c180aaadf5ab10fb3a733f43f3ffc4b3,relax,2,0,0,0,0,2,0
c1816e224b2ad63d58de12272d613c62,selfpreservation,2,0,0,0,-2,0,0
c18788c2f274c779da72d9854ea4bfbf,later,15,0,-9,2,0,2,-2
c18c81318d17d0a77f6264877360cfa6,latte,2,0,0,0,0,2,0
c1940aeeb9693a02e28c52eb85ce261c,paint,2,0,0,2,0,0,0
c19a5c3628d86633a40e23c78d4ff67d,uncomfortable,6,0,-6,0,0,0,0
c19ca52da79f2b7955c724565b54b085,blare,2,0,0,0,-2,0,0
c19d6890e1ee464144307342a02b7948,lust,2,0,0,2,0,0,0
c1a1738648ecda410dc3a0dbbb3be683,senior,2,0,0,2,0,0,0
c1b34bda26581c6495abe8f907035401,impressed,40,11,-9,4,0,2,-14
c1c16452b04650ea34d1463da2739f3b,market,8,6,0,0,0,0,-2
c1c425268e68385d1ab5074c17a94f14,function,4,0,-2,2,0,0,0
c1d8ae6cfb3b6b1cc7d95f4259339a83,opening,4,0,0,2,-2,0,0
c20ad4d76fe97759aa27a0c99bff6710,12,14,2,-4,2,0,0,-6
c2196c257404792cc04b64a63cd3c870,handmade,2,0,0,0,0,2,0
c23141aab3a0c832ffb5909cf223c553,refreshing,4,0,0,2,0,2,0
c23946c050885b2de6860f47f2bf6787,tomorrow,2,0,0,0,-2,0,0
c246f35fe87e8b9672fb013509b2bd62,700w,2,2,0,0,0,0,0
c2564968f080d082ec79a32b36bacad7,jiggle,3,0,-3,0,0,0,0
c25ab0784097cb76f7999e8496ff419b,moist,6,0,0,0,0,6,0
c28aa50e752b5c0cc0d0d53ec9dd1fd1,foxs,2,0,0,0,-2,0,0
c2904bca62b22443d6cf5e9d89cab204,manufacturer,2,0,-2,0,0,0,0
c2a1f5d058f78fd000476d64457e2843,kristoffersen,2,0,0,2,0,0,0
c2aadac2ca30ca8aadfbe331ae180d28,canada,4,0,0,4,0,0,0
c2ab38206dce633f15d66048ad744f03,disbelief,4,0,0,0,-2,0,-2
c2b2f076c396328a28f6c0bd5f6756af,hostess,2,0,0,0,0,0,-2
c2b80119e7f79c0b0189e097e963f474,attacked,2,2,0,0,0,0,0
c2c6b1720c8fa4ecfc5462543e7f4c4a,fingernails,2,0,0,0,-2,0,0
c2c8e798aecbc26d86e4805114b03c51,joy,14,2,0,10,0,2,0
c2c8f0ff37b5b5d3ee49f84149e17727,d807,3,0,-3,0,0,0,0
c2e055acd7ea39b9762acfa672a74136,salad,30,0,0,0,0,14,-16
c2fe677a63ffd5b7ffd8facbf327dad0,jimmy,4,0,0,4,0,0,0
c30163615770c8b2b8873288e828de41,outside,14,2,0,2,0,4,-6
c327b49efdca2668f28cd7b4beee54b3,working,27,18,-5,0,-4,0,0
c33aca763857a2629aad4927457cfe2e,bother,12,0,-4,0,-4,0,-4
c34b6858a28c84e7cd62d4b27108d71e,awful,42,2,-6,0,-28,0,-6
c3581516868fb3b71746931cac66390e,internet,12,6,-6,0,0,0,0
c35b03aad7d369883ef1b5e96c1d28c0,sweep,2,0,0,0,-2,0,0
c35d2ab5bfa6ba4f9dc92a852842ca8a,surefire,2,2,0,0,0,0,0
c35fa38996edb33dae49d6012fd05fe0,ironically,2,0,0,0,-2,0,0
c375cc04cf8e543b8d7e828faf7c68ad,palance,2,0,0,2,0,0,0
c378985d629e99a4e86213db0cd5e70d,chocolate,2,0,0,0,0,0,-2
c3862f190e6094ec5962f2833163d335,louder,2,2,0,0,0,0,0
c3905c37f4127686d512a7665206852e,activated,3,0,-3,0,0,0,0
c3d3c17b4ca7f791f85e1cc72f274af4,logic,2,0,0,0,-2,0,0
c3e9bb7d2602d139026802b300d9652a,scottsdale,2,0,0,0,0,2,0
c3f914185b036af71b5db9f1c0bac420,prays,2,0,0,2,0,0,0
c3f9558d681bac963339b7c69894c4f7,fx,8,0,0,4,-4,0,0
c3fdd547ccd15f39643e75219d388cc8,cheesiness,2,0,0,0,-2,0,0
c40eb5155f37a61dfdeb9de21da1f151,sentiment,4,0,0,4,0,0,0
c40f55fb78eeaa55d4d8594d741034f9,assante,2,0,0,2,0,0,0
c429e46afb0d3762fede5a55282b06cc,enchanting,2,0,0,2,0,0,0
c42bbd90740264d115048a82c9a10214,alone,6,2,-2,0,0,0,-2
c42bf2ea5066c0a8fe8203a21a879cb3,oriented,2,0,0,2,0,0,0
c42d0882009d28726dc86bae11d3aaa7,raving,2,0,0,0,0,0,-2
c4356cd69d0c984b960c7fa719be5c0e,dough,2,0,0,0,0,2,0
c438c423660347f3e52399f72fb2965a,v3c,2,0,-2,0,0,0,0
c47d187067c6cf953245f128b5fde62a,word,14,0,-2,0,-8,0,-4
c484841eb02991289a1d9b3f1ad358d7,wines,2,0,0,0,0,2,0
c485d2ed5cc4ce64fcccca710c7a0bb7,channel,4,2,0,0,-2,0,0
c493fe3449e94e684154e9d054098a64,intentions,2,0,0,2,0,0,0
c499d0cd8e40eedb005c9e8b46d2f09d,meagre,2,0,0,2,0,0,0
c49a532a71393b6b2a5584842cae37be,starter,2,0,-2,0,0,0,0
c4b87170b89a7634073fda7a1c36e101,crew,2,0,0,0,-2,0,0
c4c23ea91caf207a9fe1015688505279,nearly,8,2,-2,0,-2,2,0
c4ca4238a0b923820dcc509a6f75849b,1,28,2,-8,2,-8,0,-8
c4cdfdd181a95adef9c8d67fecd3050e,kabuki,2,0,0,0,0,0,-2
c51210df4715cde6a9ce8792f4f2bdb2,sauce,20,0,0,0,0,12,-8
c51ce410c124a10e0db5e4b97fc2af39,13,5,0,-5,0,0,0,0
c51db16c6d1082e3b309f9307a74b42f,authentic,14,2,0,0,0,8,-4
c528c4cd9c28265556f01ac5361508a2,trilogy,6,0,0,6,0,0,0
c53df31e20ec8b1f3656fd090f271c0f,significant,6,0,0,6,0,0,0
c548ea990e910339a122aa466ee7f971,corn,4,0,0,0,-2,2,0
c54b3f9fd17931f9e9c7095bbbc7a5d5,washed,2,0,0,0,-2,0,0
c5506b8b3a470886ab41171229d37410,kudos,2,0,0,2,0,0,0
c552473b4b58e3b52111f4e6900a0076,outstanding,6,0,0,0,0,6,0
c55704728716728d5e1b6d3857b503a6,across,2,0,0,0,0,2,0
c5728c531abbdf75a5dc8637bed54172,hunan,2,0,0,0,0,0,-2
c58ff5e3a379801b6cc137158d5545fe,contain,2,0,0,0,0,0,-2
c5946eb9400717fd6f40e26e36cdb498,received,23,6,-7,4,0,2,-4
c595491b0d697991c3f27fb5746a1740,vandiver,2,0,0,2,0,0,0
c5af0543407a6e8ba11db6a69f792014,oil,2,0,0,0,0,0,-2
c5b2cebf15b205503560c4e8e6d1ea78,1998,2,0,0,0,-2,0,0
c5ba5c73d966ab025ac69222811babbe,lately,2,2,0,0,0,0,0
c5ddbb1af0d181fe88de2d3a95fad556,located,2,0,0,0,0,2,0
c5e7dfaf771d423ecf59b008369021e8,today,16,0,-2,4,-2,6,-2
c5ebfc2dd566bb4610cdfcd17c873dba,sake,4,0,0,0,-4,0,0
c5f3cdbefffb7a22b5d46b8bea1e32cc,disneypixars,2,0,0,2,0,0,0
c5fbf415079ceee7cd89349c686742f5,absolutley,2,0,0,0,0,2,0
c6124a759c8df70c90c1fbc1d2f9e851,taxidermists,2,0,0,2,0,0,0
c6142b27f1385bc163ffe7f4ebfc52ac,risk,2,0,-2,0,0,0,0
c664656f67e963f4c0f651195f818ce0,isnt,14,0,-2,0,-6,2,-4
c6646e2ff255b75a314b7c346148c7a5,slim,5,5,0,0,0,0,0
c6698873b4f14b995c9e66ad0d8f29e3,california,2,0,0,2,0,0,0
c674f043fc7858af096c8e31b6c0cbef,directly,2,2,0,0,0,0,0
c68271a63ddbc431c307beb7d2918275,out,177,11,-36,48,-32,20,-30
c68763c0c7204310ef465cfd4d034441,vanilla,2,0,0,0,0,2,0
c6884b4cbf19dd41a364b822f6522014,krussel,2,2,0,0,0,0,0
c68ad910ed49ac65f21f1bf2c5dbf912,parents,6,0,0,4,0,0,-2
c69c522d7937f66ff7becd10515a95f7,combo,2,0,0,0,0,0,-2
c6b354d6b8d073b347fa117486619454,solidifying,2,0,0,2,0,0,0
c6b526b2fe3d4d1318bf9d7c41744854,tried,31,11,-6,0,0,10,-4
c6c24400cd50cd724c6f9a9d2493abf4,feels,15,7,-4,0,0,4,0
c6ce537da6c39b53dc0956c935629176,poignant,2,0,0,2,0,0,0
c6e76a72f258857bed843acfbd216ae5,realised,2,0,0,2,0,0,0
c70967289473629fa9dc85819b3fddff,especially,30,8,-2,6,-8,4,-2
c7102cb35372ebeee70a916695fea32b,trond,2,0,0,2,0,0,0
c7218260ef2b966ab0454e07c55cf4e9,oh,16,2,-2,0,-6,4,-2
c72565413f355a4c9cc007ca3c379bf7,celluloid,2,0,0,0,-2,0,0
c7357031b08389007e6da9f56ea145e0,bisque,4,0,0,0,0,0,-4
c73adf3b87657ba4215fde2ff3af4023,lilt,2,0,0,2,0,0,0
c74f86f208c466b66e5057a3c347cf78,official,2,2,0,0,0,0,0
c7561db7a418dd39b2201dfe110ab4a4,never,104,6,-12,16,-18,8,-44
c7644d973454311d0253361a150c7089,remake,6,0,0,0,-6,0,0
c767e97773b70cc726f08526efd20e83,smeared,2,0,0,0,0,0,-2
c7742b1160251c046bf330d24b0039dc,lifeoh,2,0,0,0,-2,0,0
c77f1151c85fc070fa3bfae909beac93,bay,8,0,0,0,0,4,-4
c785e1ed2950e3e36b1e2ca01f299a54,nine,2,0,0,2,0,0,0
c786b55568786abcd032e7fadb850735,treated,6,0,0,0,0,2,-4
c78bd47f6af6291187ad968471d5c943,cases,12,10,0,0,-2,0,0
c7a41d031af760423d6f88e353a0a5ae,mchattie,2,0,0,2,0,0,0
c7ace13224268dec349f265f69b38649,muststop,2,0,0,0,0,2,0
c7b7375dddae24952e597fca50f5f7f2,forth,4,0,0,0,-2,0,-2
c7c3169c21f1d92e9577871831d067c8,morning,2,0,-2,0,0,0,0
c7cae8528fa311b555aa81c16504af30,identifies,2,0,0,0,-2,0,0
c7da1483bf9e80bf60d2e1eea599c464,insults,2,0,0,0,0,0,-2
c7e31bb9c5473d9f67bed195c356ccb6,counterfeit,2,0,-2,0,0,0,0
c7e6c81721f411976e262b02f92d0542,crostini,2,0,0,0,0,0,-2
c7e704db61655fb7edcc4da82035fb5d,returned,7,0,-5,0,0,2,0
c7e7703df79af76231938a7aa2714047,pats,2,0,0,0,0,2,0
c7ed36dd8fdeeacd8f042c38ef75eb99,worry,2,0,0,0,-2,0,0
c7f2c40652deb2fa4f4b295146a1e168,haul,2,2,0,0,0,0,0
c81c0f0b71e938091314334dc3440fa6,showcasing,2,0,0,0,-2,0,0
c81e728d9d4c2f636f067f89cc14862c,2,69,22,-23,2,-6,4,-12
c822c1b63853ed273b89687ac505f9fa,google,2,0,0,0,0,0,-2
c8342f86d9f6a5032394debf0169d395,maine,2,0,0,0,0,2,0
c83b72dd001482ce10f0b106c7a0ed0e,way,91,5,-12,22,-24,8,-20
c8478375866c65c9fea751bc4cb1188c,numerous,4,2,-2,0,0,0,0
c88c137e5879a08c9c0ba3c1e5458d70,undertone,2,0,0,2,0,0,0
c8ad9c5392255d401b46f28c822bbe82,concerns,2,0,0,2,0,0,0
c8c63b3203403fbd3b968a89b66e9a79,tied,3,0,-3,0,0,0,0
c8c6d5984df2e0602f0b61dea5843870,entertained,2,0,0,2,0,0,0
c8cce3815094f01f0ab774fd4f7a77d4,fest,2,0,0,0,-2,0,0
c8d11180c956e5b5afc3d1970ce2193e,ever,152,12,-26,30,-28,18,-38
c8d46d341bea4fd5bff866a65ff8aea9,game,18,0,0,16,-2,0,0
c8d56be998c94089ea6e1147dc9253c1,president,2,0,0,0,-2,0,0
c8e8df895c2cae166bad027fdf15335b,garbage,17,0,-3,4,-10,0,0
c8f6e538f3b402f55d9de203fe505967,lasts,8,2,-6,0,0,0,0
c8fd07f040a8f2dc85f5b2d3804ea3db,contrast,4,0,0,4,0,0,0
c8ff88f0483fe9acb26b213fe37ce853,bothersome,2,0,0,2,0,0,0
c902a61794c63ac71c92866bc0556092,several,28,10,-8,0,-4,4,-2
c9061ac449aef3e0f8052712f10c0285,screenjames,2,0,0,2,0,0,0
c9089f3c9adaf0186f6ffb1ee8d6501c,la,2,0,0,0,-2,0,0
c90ae688b2a3b1fd0751fd743eb385cd,known,6,0,0,2,0,0,-4
c90b1198f689dd950d51142e65a44c81,dirt,4,0,0,0,0,0,-4
